zero crossings,amplitude,duration,envelope symmetry,event,start,end,species,height,recording
3.0,0.59831,0.3,0.40001,chew-bite,27.248991999999998,28.008992,tall fescue,short,recording_37
1.0,0.76984,0.3,0.53913,chew-bite,28.053841,28.893841,tall fescue,short,recording_37
1.0,0.072934,0.09,0.46174,chew,28.91664,29.636640000000003,tall fescue,short,recording_37
2.0,0.79138,0.26,0.47981,chew-bite,29.779439,30.499439000000002,tall fescue,short,recording_37
3.0,0.096597,0.13,0.47799,chew,30.545656,31.305656,tall fescue,short,recording_37
3.0,0.80021,0.34,0.47983,chew-bite,31.369821999999996,32.249821999999995,tall fescue,short,recording_37
1.0,0.43649,0.22,0.51772,chew-bite,32.354958,33.005277,tall fescue,short,recording_37
1.0,0.13194,0.19,0.55572,chew-bite,33.204879,34.004878999999995,tall fescue,short,recording_37
1.0,0.3118,0.19,0.57101,chew-bite,34.099872,34.872528,tall fescue,short,recording_37
1.0,0.63539,0.17,0.49717,chew-bite,35.039937,35.759937,tall fescue,short,recording_37
1.0,0.17295,0.12,0.48473,chew-bite,35.883419,36.58849,tall fescue,short,recording_37
1.0,0.15638,0.13,0.39964,chew-bite,36.688269,37.557507,tall fescue,short,recording_37
1.0,0.41815,0.15,0.45182,chew-bite,38.001784,38.801784000000005,tall fescue,short,recording_37
1.0,0.30624,0.17,0.43961,chew-bite,38.96,39.68,tall fescue,short,recording_37
0.0,0.040661,0.0,0.49262,chew,39.823963,40.494245,tall fescue,short,recording_37
1.0,0.37246,0.19,0.45462,chew-bite,40.628813,41.348813,tall fescue,short,recording_37
0.0,0.063271,0.0,0.37034,chew,41.4,42.026032,tall fescue,short,recording_37
0.0,0.031799,0.0,0.59076,chew,42.103297999999995,42.823298,tall fescue,short,recording_37
0.0,0.035842,0.0,0.50403,chew,42.933903,43.653903,tall fescue,short,recording_37
0.0,0.033776,0.0,0.56152,chew,43.790263,44.510263,tall fescue,short,recording_37
0.0,0.067945,0.0,0.31926,chew,44.582235,45.30338,tall fescue,short,recording_37
1.0,0.21997,0.1,0.41378,chew-bite,45.56,46.28,tall fescue,short,recording_37
0.0,0.075913,0.0,0.37559,chew,46.36,47.24,tall fescue,short,recording_37
1.0,0.22337,0.16,0.48021,chew-bite,47.32,48.04,tall fescue,short,recording_37
0.0,0.027028,0.0,0.61158,chew,48.844719,49.662446,tall fescue,short,recording_37
0.0,0.050295,0.0,0.47551,chew,49.919998,50.799997999999995,tall fescue,short,recording_37
0.0,0.053499,0.0,0.46129,chew,50.879379,51.719378999999996,tall fescue,short,recording_37
1.0,0.10294,0.12,0.56268,chew,51.845199,52.565199,tall fescue,short,recording_37
0.0,0.050572,0.0,0.47944,chew,52.662926,53.462926,tall fescue,short,recording_37
0.0,0.038043,0.0,0.47476,chew,53.577234999999995,54.377235,tall fescue,short,recording_37
1.0,0.067744,0.04,0.47628,chew,54.42071800000001,55.186935,tall fescue,short,recording_37
0.0,0.058482,0.0,0.53038,chew,55.727793999999996,56.436060999999995,tall fescue,short,recording_37
0.0,0.040341,0.0,0.5222,chew,56.59703100000001,57.260227,tall fescue,short,recording_37
0.0,0.053764,0.0,0.81282,chew,57.343931999999995,58.026444,tall fescue,short,recording_37
1.0,0.63391,0.2,0.39467,bite,1.032656,2.352656,tall fescue,short,recording_38
1.0,0.19499,0.15,0.48238,chew,3.045659,4.045659,tall fescue,short,recording_38
1.0,0.2245,0.26,0.50505,chew,4.1110169999999995,5.019493,tall fescue,short,recording_38
1.0,0.18283,0.29,0.54936,chew,5.110994,6.36,tall fescue,short,recording_38
1.0,0.11653,0.23,0.35934,chew,6.496583,7.548847,tall fescue,short,recording_38
1.0,0.15983,0.26,0.54917,chew,7.797207000000001,8.725291,tall fescue,short,recording_38
3.0,0.15015,0.28,0.34944,chew,11.359217,12.862451,tall fescue,short,recording_38
5.0,0.23279,0.27,0.31646,chew,12.999703,14.199703,tall fescue,short,recording_38
3.0,0.12771,0.27,0.27698,chew,14.607509,15.887509,tall fescue,short,recording_38
3.0,0.16586,0.23,0.3558,chew,16.267602,17.515939000000003,tall fescue,short,recording_38
3.0,0.1345,0.31,0.60293,chew,17.666263,18.826263,tall fescue,short,recording_38
1.0,0.64012,0.26,0.50576,bite,24.973285,25.803332,tall fescue,short,recording_38
3.0,0.60022,0.36,0.4341,bite,25.836011,26.880784999999996,tall fescue,short,recording_38
1.0,0.4752,0.23,0.52176,bite,27.208528,28.241184000000004,tall fescue,short,recording_38
1.0,0.30235,0.17,0.50796,bite,28.345757,29.105757,tall fescue,short,recording_38
1.0,0.57695,0.21,0.47039,bite,30.077744,31.24,tall fescue,short,recording_38
1.0,0.082936,0.13,0.56674,chew,31.443726,32.437166999999995,tall fescue,short,recording_38
1.0,0.14458,0.24,0.3842,chew,32.646312,33.580932000000004,tall fescue,short,recording_38
1.0,0.15081,0.22,0.51525,chew,33.724719,34.561301,tall fescue,short,recording_38
3.0,0.3124,0.27,0.59806,chew,34.620124,35.339061,tall fescue,short,recording_38
1.0,0.097252,0.19,0.59799,chew,35.672387,36.592387,tall fescue,short,recording_38
5.0,0.13088,0.3,0.66052,chew,36.744258,37.624258000000005,tall fescue,short,recording_38
1.0,0.094181,0.23,0.40024,chew,38.365136,39.617953,tall fescue,short,recording_38
1.0,0.098611,0.17,0.50134,chew,41.985968,43.001187,tall fescue,short,recording_38
3.0,0.1335,0.31,0.57923,chew,43.116661,44.234283000000005,tall fescue,short,recording_38
5.0,0.10852,0.25,0.52757,chew,45.077401,46.106177,tall fescue,short,recording_38
3.0,0.13031,0.26,0.36537,chew,48.410658000000005,49.293313,tall fescue,short,recording_38
1.0,0.14048,0.2,0.37458,chew,49.743961,50.68985,tall fescue,short,recording_38
3.0,0.12341,0.19,0.58705,chew,50.966155,51.926963,tall fescue,short,recording_38
1.0,0.13395,0.14,0.42649,bite,59.135903000000006,59.975903,tall fescue,short,recording_38
1.0,0.30802,0.21,0.39591,bite,60.05745,60.933246999999994,tall fescue,short,recording_38
1.0,0.45527,0.2,0.46143,bite,61.168535999999996,62.688536,tall fescue,short,recording_38
1.0,0.50972,0.21,0.49857,chew-bite,64.93969200000001,65.98541999999999,tall fescue,short,recording_38
1.0,0.10936,0.08,0.46192,chew,66.835073,67.685281,tall fescue,short,recording_38
1.0,0.099531,0.18,0.53196,chew,67.769692,68.560524,tall fescue,short,recording_38
3.0,0.1365,0.22,0.60206,chew,68.645489,69.521286,tall fescue,short,recording_38
1.0,0.19418,0.28,0.47917,chew,69.697753,70.58662199999999,tall fescue,short,recording_38
3.0,0.25529,0.29,0.55599,chew,70.80230300000001,71.962303,tall fescue,short,recording_38
1.0,0.18739,0.25,0.38168,chew,72.749971,73.41953199999999,tall fescue,short,recording_38
1.0,0.14307,0.25,0.61765,chew,74.312027,75.246646,tall fescue,short,recording_38
3.0,0.1805,0.26,0.37744,chew,75.34468299999999,76.292373,tall fescue,short,recording_38
1.0,0.55031,0.2,0.39747,bite,77.52110400000001,78.511173,tall fescue,short,recording_38
1.0,0.36078,0.17,0.44472,bite,78.900157,79.78015699999999,tall fescue,short,recording_38
5.0,0.11931,0.25,0.61662,chew,80.690966,81.490966,tall fescue,short,recording_38
1.0,0.14859,0.09,0.62409,chew,82.12884100000001,82.919673,tall fescue,short,recording_38
1.0,0.1041,0.18,0.58572,chew,83.148426,83.886971,tall fescue,short,recording_38
1.0,0.43998,0.17,0.42358,bite,84.200689,84.958842,tall fescue,short,recording_38
1.0,0.41186,0.18,0.44971,bite,86.45554,87.41554000000001,tall fescue,short,recording_38
1.0,0.11616,0.19,0.55502,chew,88.082954,88.985635,tall fescue,short,recording_38
1.0,0.098931,0.19,0.53012,chew,89.056787,89.841083,tall fescue,short,recording_38
1.0,0.084466,0.21,0.56116,chew,89.93911999999999,90.690737,tall fescue,short,recording_38
1.0,0.11645,0.22,0.5593,chew,90.743023,91.559998,tall fescue,short,recording_38
3.0,0.14017,0.29,0.64888,chew,91.77568000000001,92.48808199999999,tall fescue,short,recording_38
1.0,0.1493,0.25,0.55913,chew,92.756049,93.481523,tall fescue,short,recording_38
1.0,0.2062,0.28,0.61198,chew,93.671061,94.448821,tall fescue,short,recording_38
3.0,0.15612,0.23,0.51673,chew,94.625288,95.409583,tall fescue,short,recording_38
3.0,0.14166,0.27,0.65993,chew,95.671015,96.416096,tall fescue,short,recording_38
3.0,0.26034,0.29,0.63589,chew,96.86706600000001,97.590323,tall fescue,short,recording_38
1.0,0.16726,0.25,0.50545,chew,97.86704399999999,98.907044,tall fescue,short,recording_38
1.0,0.14846,0.26,0.58592,chew,102.468246,103.24764499999999,tall fescue,short,recording_38
5.0,0.16809,0.3,0.48941,chew,103.429008,104.533558,tall fescue,short,recording_38
0.0,0.06684,0.0,0.48394,chew,105.272103,106.09561399999998,tall fescue,short,recording_38
1.0,0.1189,0.17,0.4106,chew,106.219794,106.99755400000001,tall fescue,short,recording_38
3.0,0.19101,0.24,0.33851,chew,107.441988,108.187069,tall fescue,short,recording_38
1.0,0.58425,0.23,0.40332,bite,0.207866,1.191229,tall fescue,short,recording_39
1.0,0.14001,0.12,0.45162,bite,3.549703,4.349703,tall fescue,short,recording_39
3.0,0.58967,0.35,0.54278,bite,4.469108,5.389108,tall fescue,short,recording_39
1.0,0.53116,0.2,0.41791,bite,6.187996,6.891541,tall fescue,short,recording_39
1.0,0.21719,0.18,0.4161,bite,6.995474000000001,7.595474,tall fescue,short,recording_39
1.0,0.24592,0.19,0.42062,bite,8.242666999999999,9.114103,tall fescue,short,recording_39
1.0,0.10105,0.19,0.5002,chew,9.585797999999999,10.305798,tall fescue,short,recording_39
1.0,0.65582,0.39,0.54529,chew-bite,10.361296000000001,11.153249,tall fescue,short,recording_39
5.0,0.50861,0.44,0.48912,chew-bite,11.24,12.016225,tall fescue,short,recording_39
3.0,0.36676,0.32,0.56959,chew-bite,12.064194,12.832163000000001,tall fescue,short,recording_39
3.0,0.34866,0.29,0.63355,chew-bite,12.91964,13.647170000000001,tall fescue,short,recording_39
3.0,0.13376,0.21,0.5067,chew,13.687144,14.358709,tall fescue,short,recording_39
1.0,0.11998,0.23,0.57669,chew,14.406678,14.998296,tall fescue,short,recording_39
1.0,0.12308,0.2,0.46583,chew,15.166186999999999,15.815964000000001,tall fescue,short,recording_39
1.0,0.16851,0.23,0.53768,chew,15.84,16.56,tall fescue,short,recording_39
1.0,0.55982,0.29,0.41122,chew-bite,16.677209,17.397209,tall fescue,short,recording_39
1.0,0.54678,0.34,0.5315,chew-bite,17.44,18.2,tall fescue,short,recording_39
3.0,0.79399,0.33,0.46165,chew-bite,18.28,19.04,tall fescue,short,recording_39
1.0,0.099507,0.25,0.45491,chew,19.12,19.84,tall fescue,short,recording_39
3.0,0.30127,0.26,0.50319,chew-bite,19.92,20.618659,tall fescue,short,recording_39
3.0,0.89591,0.32,0.48877,chew-bite,21.098349,21.88,tall fescue,short,recording_39
1.0,0.20528,0.22,0.58164,chew,21.96,22.681324,tall fescue,short,recording_39
1.0,0.19987,0.24,0.45834,chew-bite,22.737288,23.432838,tall fescue,short,recording_39
1.0,0.10533,0.17,0.46962,chew,23.480807000000002,24.040445000000002,tall fescue,short,recording_39
1.0,0.14152,0.2,0.52191,chew,24.24831,24.823938000000002,tall fescue,short,recording_39
3.0,0.32324,0.37,0.57859,chew-bite,24.975839999999998,25.831881,tall fescue,short,recording_39
1.0,0.10307,0.16,0.4426,chew,25.88725,26.48,tall fescue,short,recording_39
5.0,0.49169,0.36,0.49999,chew-bite,26.56,27.28,tall fescue,short,recording_39
3.0,0.32442,0.26,0.63915,chew,27.36,28.08,tall fescue,short,recording_39
3.0,0.9387,0.35,0.44203,chew-bite,28.16,28.88,tall fescue,short,recording_39
1.0,0.12814,0.13,0.45318,chew,28.96,29.68,tall fescue,short,recording_39
3.0,0.53999,0.26,0.54069,chew-bite,29.76,30.56,tall fescue,short,recording_39
1.0,0.083747,0.12,0.4928,chew,30.68,31.4,tall fescue,short,recording_39
1.0,0.41438,0.36,0.5544,chew-bite,31.451132,32.251132,tall fescue,short,recording_39
1.0,0.61937,0.35,0.53872,chew-bite,32.330486,33.250485999999995,tall fescue,short,recording_39
3.0,0.2433,0.29,0.54074,chew-bite,33.402387,34.122386999999996,tall fescue,short,recording_39
1.0,0.084671,0.1,0.42335,chew,34.193875,35.033875,tall fescue,short,recording_39
5.0,0.90374,0.29,0.75825,bite,35.161249,35.636942,tall fescue,short,recording_39
1.0,0.84757,0.21,0.45742,bite,35.664922999999995,35.968727,tall fescue,short,recording_39
3.0,0.19623,0.17,0.67181,chew,36.144613,36.784199,tall fescue,short,recording_39
3.0,0.12377,0.27,0.50386,chew,36.832167999999996,37.552168,tall fescue,short,recording_39
3.0,0.12585,0.29,0.55618,chew,37.607665999999995,38.14332,tall fescue,short,recording_39
1.0,0.18233,0.23,0.35485,chew,38.255247,38.84,tall fescue,short,recording_39
1.0,0.12889,0.2,0.38505,chew,38.92,39.598378000000004,tall fescue,short,recording_39
1.0,0.093183,0.2,0.49135,chew,39.662337,40.285933,tall fescue,short,recording_39
1.0,0.092249,0.19,0.53754,chew,40.317913,40.92552,tall fescue,short,recording_39
3.0,0.16778,0.35,0.35047,chew,40.997473,41.701018,tall fescue,short,recording_39
5.0,0.65166,0.39,0.47538,chew-bite,41.836929999999995,42.55693,tall fescue,short,recording_39
3.0,0.71696,0.35,0.47158,chew-bite,42.636413,43.371937,tall fescue,short,recording_39
1.0,0.24331,0.31,0.60047,chew-bite,43.411367999999996,44.091471000000006,tall fescue,short,recording_39
3.0,0.50973,0.33,0.59823,chew-bite,44.155429999999996,44.87543,tall fescue,short,recording_39
3.0,0.51844,0.36,0.61994,chew-bite,44.978896999999996,45.738896999999994,tall fescue,short,recording_39
5.0,0.29655,0.43,0.5321,chew-bite,45.818354,46.578354,tall fescue,short,recording_39
5.0,0.34499,0.35,0.71522,chew-bite,46.665805,47.385805,tall fescue,short,recording_39
3.0,0.67898,0.36,0.48583,chew-bite,47.489273,48.289273,tall fescue,short,recording_39
5.0,0.41992,0.3,0.58836,chew-bite,48.368704,49.128704,tall fescue,short,recording_39
3.0,0.80718,0.37,0.56662,chew-bite,49.200165999999996,49.920165999999995,tall fescue,short,recording_39
1.0,0.11991,0.17,0.41167,chew,49.999648,50.719648,tall fescue,short,recording_39
6.0,0.36114,0.36,0.61274,chew-bite,50.783141,51.663140999999996,tall fescue,short,recording_39
1.0,0.084614,0.12,0.51205,chew,51.750515,52.510515000000005,tall fescue,short,recording_39
1.0,0.082762,0.19,0.45589,chew,52.589971999999996,53.349971999999994,tall fescue,short,recording_39
3.0,0.073387,0.19,0.58233,chew,53.437424,54.197424,tall fescue,short,recording_39
1.0,0.51348,0.27,0.45158,chew-bite,57.514786,58.474681999999994,tall fescue,short,recording_39
1.0,0.18677,0.2,0.53486,chew,58.618072,59.338072,tall fescue,short,recording_39
3.0,0.11565,0.2,0.47629,chew,59.44,60.16,tall fescue,short,recording_39
3.0,0.26502,0.34,0.56593,chew-bite,60.24,60.96,tall fescue,short,recording_39
1.0,0.1332,0.27,0.3922,chew,61.000530000000005,61.720530000000004,tall fescue,short,recording_39
1.0,0.139,0.22,0.60426,chew,61.784023,62.504023,tall fescue,short,recording_39
1.0,0.15898,0.2,0.53672,chew,62.559521999999994,63.247077000000004,tall fescue,short,recording_39
3.0,0.1655,0.21,0.52918,chew,63.327025,64.01458000000001,tall fescue,short,recording_39
1.0,0.19591,0.22,0.44925,chew,64.126508,64.88650799999999,tall fescue,short,recording_39
1.0,0.06907,0.17,0.61396,chew,64.92599,65.477633,tall fescue,short,recording_39
1.0,0.18327,0.22,0.42381,chew,65.6,66.32,tall fescue,short,recording_39
3.0,0.09785,0.19,0.62223,chew,66.38826800000001,66.996651,tall fescue,short,recording_39
1.0,0.13497,0.18,0.58443,chew,67.156547,67.676211,tall fescue,short,recording_39
3.0,0.13079,0.26,0.41379,chew,67.828113,68.515668,tall fescue,short,recording_39
3.0,0.12177,0.21,0.40742,chew,68.579626,69.24,tall fescue,short,recording_39
2.0,0.16055,0.19,0.42507,chew,69.32,69.994711,tall fescue,short,recording_39
3.0,0.10716,0.22,0.49845,chew,70.58632800000001,71.30632800000001,tall fescue,short,recording_39
4.0,0.16502,0.31,0.34303,chew,71.40979499999999,72.009407,tall fescue,short,recording_39
1.0,0.2538,0.17,0.44342,bite,0.110732,0.910732,tall fescue,short,recording_40
1.0,0.63062,0.26,0.50023,bite,1.7065709999999998,2.426571,tall fescue,short,recording_40
1.0,0.43712,0.2,0.45391,bite,2.611966,3.251966,tall fescue,short,recording_40
1.0,0.31061,0.17,0.50398,bite,3.7192830000000003,4.679283,tall fescue,short,recording_40
1.0,0.23498,0.18,0.5146,chew-bite,5.6017220000000005,6.361722,tall fescue,short,recording_40
1.0,0.083458,0.08,0.50096,chew,6.8327979999999995,7.571824,tall fescue,short,recording_40
1.0,0.080628,0.11,0.42674,chew,7.738192999999999,8.330934,tall fescue,short,recording_40
0.0,0.069301,0.0,0.4701,chew,8.454692999999999,9.249267999999999,tall fescue,short,recording_40
6.0,0.34379,0.45,0.57659,bite,9.379628,10.115668,tall fescue,short,recording_40
1.0,0.59274,0.25,0.52843,bite,10.363186,11.003186,tall fescue,short,recording_40
1.0,0.42653,0.3,0.50445,chew-bite,11.288122,12.008122,tall fescue,short,recording_40
1.0,0.19358,0.14,0.5251,chew,12.095811999999999,12.792769999999999,tall fescue,short,recording_40
3.0,0.18498,0.38,0.40988,chew,12.883961,13.603960999999998,tall fescue,short,recording_40
1.0,0.063829,0.06,0.5012,chew,13.76,14.48,tall fescue,short,recording_40
1.0,0.080124,0.13,0.51497,chew,14.53191,15.25191,tall fescue,short,recording_40
1.0,0.58886,0.23,0.42331,chew-bite,15.3396,16.21894,tall fescue,short,recording_40
2.0,0.50295,0.28,0.53068,chew-bite,16.687922,17.447922,tall fescue,short,recording_40
1.0,0.06994,0.13,0.42401,chew,17.560748,18.280748000000003,tall fescue,short,recording_40
2.0,0.44637,0.2,0.47253,chew-bite,18.4,19.12,tall fescue,short,recording_40
1.0,0.14722,0.22,0.37656,chew,19.2,19.762355,tall fescue,short,recording_40
2.0,0.13064,0.18,0.42898,chew,19.951251,20.589585999999997,tall fescue,short,recording_40
0.0,0.049607,0.0,0.33956,chew,20.719859,21.280031,tall fescue,short,recording_40
1.0,0.10211,0.15,0.44438,chew,21.4,22.12,tall fescue,short,recording_40
1.0,0.12491,0.22,0.37544,chew,22.2,22.862842999999998,tall fescue,short,recording_40
1.0,0.10904,0.21,0.5599,chew,23.103848,23.813833,tall fescue,short,recording_40
1.0,0.64156,0.2,0.43648,bite,23.944106,24.584106,tall fescue,short,recording_40
3.0,0.12639,0.23,0.57139,chew-bite,24.693174,25.413173999999998,tall fescue,short,recording_40
3.0,0.0786,0.13,0.38316,chew,25.533432,26.21085,tall fescue,short,recording_40
4.0,0.18643,0.32,0.42606,chew-bite,26.386718,27.181379999999997,tall fescue,short,recording_40
1.0,0.11419,0.2,0.36806,chew,27.956503,28.63392,tall fescue,short,recording_40
1.0,0.23916,0.22,0.37527,chew-bite,28.712084,29.432084000000003,tall fescue,short,recording_40
3.0,0.085921,0.21,0.38228,chew,29.493719,30.099487,tall fescue,short,recording_40
1.0,0.11693,0.16,0.50125,chew,30.164623,30.789932,tall fescue,short,recording_40
1.0,0.077379,0.19,0.49625,chew,30.855068,31.493403999999998,tall fescue,short,recording_40
1.0,0.082166,0.18,0.47273,chew,31.571566999999998,32.291567,tall fescue,short,recording_40
1.0,0.10703,0.2,0.48158,chew,32.581179999999996,33.34118,tall fescue,short,recording_40
1.0,0.087115,0.14,0.44877,chew,33.577766,34.307891,tall fescue,short,recording_40
1.0,0.091249,0.14,0.5092,chew,34.32032,35.04032,tall fescue,short,recording_40
1.0,0.12939,0.14,0.45426,chew,35.075901,35.688182,tall fescue,short,recording_40
0.0,0.057322,0.0,0.56785,chew,35.72075,36.248354,tall fescue,short,recording_40
1.0,0.72278,0.25,0.55453,bite,36.84,37.4,tall fescue,short,recording_40
1.0,0.088287,0.06,0.40639,chew,38.046116,38.606289000000004,tall fescue,short,recording_40
0.0,0.053014,0.0,0.54743,chew,38.809388,39.394438,tall fescue,short,recording_40
3.0,0.15454,0.21,0.41896,chew,39.59636,40.2,tall fescue,short,recording_40
1.0,0.084284,0.11,0.50456,chew,40.28,41.0,tall fescue,short,recording_40
3.0,0.065221,0.13,0.42993,chew,41.08,41.8,tall fescue,short,recording_40
1.0,0.2521,0.17,0.45695,chew-bite,41.895672,42.625199,tall fescue,short,recording_40
0.0,0.10022,0.0,0.41901,chew,42.892257,43.652257,tall fescue,short,recording_40
1.0,0.80606,0.24,0.49543,bite,44.357824,45.048097,tall fescue,short,recording_40
0.0,0.0467,0.0,0.32588,chew,45.28,46.0,tall fescue,short,recording_40
